종명,접수일시,도로유형,도로명
고라니,2020-06-05,고속국도(재정),35
고라니,2020-06-05,고속국도(재정),151
노루,2020-06-05,고속국도(재정),27
고라니,2020-06-05,고속국도(재정),30
고라니,2020-06-05,고속국도(재정),15
고라니,2020-06-05,고속국도(재정),55
고라니,2020-06-05,고속국도(재정),27
고라니,2020-06-05,고속국도(재정),37
고라니,2020-06-05,고속국도(재정),50
고라니,2020-06-06,고속국도(재정),102
오소리,2020-06-06,고속국도(재정),10
고라니,2020-06-06,고속국도(재정),30
고라니,2020-06-06,고속국도(재정),55
고라니,2020-06-06,고속국도(재정),151
고라니,2020-06-06,고속국도(재정),15
노루,2020-06-06,고속국도(재정),55
고라니,2020-06-06,고속국도(재정),50
고라니,2020-06-06,고속국도(재정),20
고라니,2020-06-06,고속국도(재정),1
고라니,2020-06-07,고속국도(재정),30
고양이,2020-06-07,고속국도(재정),15
고라니,2020-06-07,고속국도(재정),35
고라니,2020-06-07,고속국도(재정),50
미동정(포유류),2020-06-07,고속국도(재정),1
노루,2020-06-07,고속국도(재정),55
오소리,2020-06-07,고속국도(재정),20
멧돼지,2020-06-07,고속국도(재정),50
고라니,2020-06-07,고속국도(재정),55
고라니,2020-06-07,고속국도(재정),1
고라니,2020-06-08,고속국도(재정),30
고라니,2020-06-08,고속국도(재정),35
고라니,2020-06-08,고속국도(재정),151
고라니,2020-06-08,고속국도(재정),25
고양이,2020-06-09,고속국도(재정),55
고라니,2020-06-09,고속국도(재정),20
고라니,2020-06-09,고속국도(재정),1
고라니,2020-06-09,고속국도(재정),10
고라니,2020-06-09,고속국도(재정),35
너구리,2020-06-09,고속국도(재정),15
고라니,2020-06-09,고속국도(재정),25
고라니,2020-06-09,고속국도(재정),55
수달,2020-06-09,고속국도(재정),251
고라니,2020-06-09,고속국도(재정),50
고라니,2020-06-10,고속국도(재정),30
오소리,2020-06-10,고속국도(재정),1
고라니,2020-06-10,고속국도(재정),15
고라니,2020-06-10,고속국도(재정),251
고라니,2020-06-10,고속국도(재정),151
고라니,2020-06-10,고속국도(재정),60
고라니,2020-06-10,고속국도(재정),25
고라니,2020-06-10,고속국도(재정),50
미동정(포유류),2020-06-11,고속국도(재정),50
고라니,2020-06-11,고속국도(재정),12
검둥오리,2020-06-11,고속국도(재정),55
고라니,2020-06-11,고속국도(재정),104
고라니,2020-06-11,고속국도(재정),1
고라니,2020-06-11,고속국도(재정),37
고라니,2020-06-12,고속국도(민자),153
고라니,2020-06-12,고속국도(재정),55
고라니,2020-06-12,고속국도(재정),151
고라니,2020-06-13,고속국도(재정),104
고라니,2020-06-13,고속국도(재정),35
고라니,2020-06-13,고속국도(재정),50
고라니,2020-06-14,고속국도(재정),12
고라니,2020-06-14,고속국도(재정),50
고라니,2020-06-14,고속국도(재정),40
너구리,2020-06-14,고속국도(재정),45
고라니,2020-06-14,고속국도(재정),35
고라니,2020-06-14,고속국도(재정),25
고라니,2020-06-14,고속국도(재정),30
고양이,2020-06-15,고속국도(민자),153
호반새,2020-06-15,고속국도(재정),60
고라니,2020-06-15,고속국도(재정),50
고라니,2020-06-15,고속국도(재정),1
고라니,2020-06-15,고속국도(재정),15
고라니,2020-06-15,고속국도(재정),251
너구리,2020-06-15,고속국도(재정),50
고라니,2020-06-15,고속국도(재정),30
미동정(포유류),2020-06-15,고속국도(재정),30
고라니,2020-06-15,고속국도(재정),25
노루,2020-06-15,고속국도(재정),151
고라니,2020-06-15,고속국도(재정),151
고라니,2020-06-15,고속국도(재정),65
고라니,2020-06-16,고속국도(재정),35
고라니,2020-06-16,고속국도(재정),40
고라니,2020-06-16,고속국도(재정),10
고라니,2020-06-16,고속국도(재정),1
고라니,2020-06-17,고속국도(재정),50
고라니,2020-06-17,고속국도(재정),20
고라니,2020-06-17,고속국도(재정),30
고라니,2020-06-17,고속국도(재정),151
고양이,2020-06-17,고속국도(민자),105
고라니,2020-06-17,고속국도(재정),1
고라니,2020-06-17,고속국도(재정),15
고라니,2020-06-18,고속국도(재정),55
고라니,2020-06-19,고속국도(재정),35
고라니,2020-06-19,고속국도(재정),1
고라니,2020-06-20,고속국도(재정),50
고양이,2020-06-20,고속국도(재정),15
노루,2020-06-20,고속국도(재정),27
고라니,2020-06-20,고속국도(재정),12
고라니,2020-06-20,고속국도(재정),35
고라니,2020-06-21,고속국도(재정),45
고라니,2020-06-21,고속국도(재정),27
고양이,2020-06-21,고속국도(재정),35
고라니,2020-06-21,고속국도(재정),35
고라니,2020-06-21,고속국도(재정),50
고라니,2020-06-21,고속국도(재정),251
고라니,2020-06-21,고속국도(재정),1
고라니,2020-06-21,고속국도(재정),10
미동정(포유류),2020-06-22,고속국도(재정),55
고라니,2020-06-22,고속국도(재정),60
고라니,2020-06-22,고속국도(재정),50
미동정(조류),2020-06-23,고속국도(재정),30
고라니,2020-06-23,고속국도(재정),151
노루,2020-06-23,고속국도(재정),60
고라니,2020-06-23,고속국도(재정),35
고라니,2020-06-23,고속국도(재정),45
고라니,2020-06-23,고속국도(재정),20
고라니,2020-06-23,고속국도(재정),50
오소리,2020-06-23,고속국도(재정),35
고라니,2020-06-24,고속국도(재정),65
노루,2020-06-24,고속국도(재정),30
고라니,2020-06-24,고속국도(재정),151
고라니,2020-06-24,고속국도(재정),55
고양이,2020-06-25,고속국도(재정),1
너구리,2020-06-25,고속국도(재정),45
고라니,2020-06-25,고속국도(재정),30
고라니,2020-06-25,고속국도(재정),55
고라니,2020-06-25,고속국도(재정),35
고라니,2020-06-26,고속국도(재정),37
고라니,2020-06-26,고속국도(재정),35
고라니,2020-06-26,고속국도(재정),20
개,2020-06-26,고속국도(재정),45
고라니,2020-06-27,고속국도(재정),15
오소리,2020-06-27,고속국도(재정),50
고라니,2020-06-27,고속국도(재정),35
고라니,2020-06-27,고속국도(재정),1
고라니,2020-06-27,고속국도(재정),55
멧돼지,2020-06-27,고속국도(재정),55
고라니,2020-06-28,고속국도(재정),35
고라니,2020-06-28,고속국도(재정),1
고라니,2020-06-28,고속국도(재정),55
고라니,2020-06-28,고속국도(재정),12
고라니,2020-06-28,고속국도(재정),65
고라니,2020-06-29,고속국도(재정),30
고라니,2020-06-29,고속국도(재정),50
수달,2020-06-29,고속국도(재정),102
고라니,2020-06-29,고속국도(재정),1
노루,2020-06-29,고속국도(재정),40
고라니,2020-06-29,고속국도(재정),12
고라니,2020-06-29,고속국도(재정),35
고라니,2020-06-30,고속국도(민자),105
고라니,2020-06-30,고속국도(재정),10
고양이,2020-07-01,고속국도(재정),45
고라니,2020-07-01,고속국도(재정),50
고라니,2020-07-02,고속국도(재정),55
고라니,2020-07-02,고속국도(재정),35
미동정(포유류),2020-07-02,고속국도(재정),50
고라니,2020-07-03,고속국도(재정),35
멧돼지,2020-07-03,고속국도(재정),30
고라니,2020-07-03,고속국도(재정),30
고양이,2020-07-03,고속국도(재정),35
고라니,2020-07-03,고속국도(재정),10
고라니,2020-07-03,고속국도(재정),55
멧돼지,2020-07-03,고속국도(재정),50
고라니,2020-07-04,고속국도(재정),35
멧돼지,2020-07-04,고속국도(재정),30
고양이,2020-07-04,고속국도(재정),55
고양이,2020-07-05,고속국도(재정),55
고양이,2020-07-05,고속국도(재정),50
노루,2020-07-05,고속국도(재정),251
고라니,2020-07-05,고속국도(재정),20
고라니,2020-07-05,고속국도(재정),37
고라니,2020-07-05,고속국도(재정),50
고라니,2020-07-05,고속국도(재정),45
고라니,2020-07-06,고속국도(재정),37
미동정(포유류),2020-07-06,고속국도(재정),120
닭,2020-07-06,고속국도(재정),100
개,2020-07-06,고속국도(재정),100
고라니,2020-07-06,고속국도(재정),30
미동정(포유류),2020-07-06,고속국도(재정),1
고라니,2020-07-06,고속국도(재정),50
고라니,2020-07-06,고속국도(재정),55
고양이,2020-07-07,고속국도(재정),25
고양이,2020-07-07,고속국도(재정),30
고라니,2020-07-07,고속국도(재정),30
고라니,2020-07-07,고속국도(재정),15
고라니,2020-07-07,고속국도(재정),35
멧돼지,2020-07-08,고속국도(재정),55
고양이,2020-07-08,고속국도(재정),110
고양이,2020-07-08,고속국도(재정),15
고라니,2020-07-08,고속국도(재정),40
고라니,2020-07-08,고속국도(재정),55
고라니,2020-07-09,고속국도(재정),15
고라니,2020-07-09,고속국도(재정),12
고라니,2020-07-09,고속국도(재정),30
오소리,2020-07-09,고속국도(재정),35
고라니,2020-07-09,고속국도(재정),35
고라니,2020-07-10,고속국도(재정),40
고라니,2020-07-10,고속국도(재정),50
고라니,2020-07-10,고속국도(재정),35
멧돼지,2020-07-11,고속국도(재정),55
고라니,2020-07-12,고속국도(재정),10
고양이,2020-07-12,고속국도(재정),35
고양이,2020-07-12,고속국도(재정),1
고라니,2020-07-12,고속국도(재정),35
고라니,2020-07-12,고속국도(재정),55
고라니,2020-07-13,고속국도(재정),100
고라니,2020-07-13,고속국도(재정),50
고라니,2020-07-14,고속국도(재정),251
고라니,2020-07-14,고속국도(재정),1
수달,2020-07-14,고속국도(재정),25
개,2020-07-14,고속국도(재정),55
고라니,2020-07-14,고속국도(재정),12
고라니,2020-07-15,고속국도(재정),60
고라니,2020-07-15,고속국도(재정),35
고라니,2020-07-15,고속국도(재정),15
고라니,2020-07-16,고속국도(재정),300
고라니,2020-07-16,고속국도(재정),253
고라니,2020-07-16,고속국도(재정),35
노루,2020-07-16,고속국도(재정),30
고양이,2020-07-16,고속국도(재정),35
고라니,2020-07-16,고속국도(재정),37
개,2020-07-16,고속국도(재정),35
고양이,2020-07-17,고속국도(재정),65
고양이,2020-07-17,고속국도(재정),60
고라니,2020-07-17,고속국도(재정),40
고라니,2020-07-17,고속국도(재정),50
고라니,2020-07-17,고속국도(재정),55
고라니,2020-07-17,고속국도(재정),10
고라니,2020-07-17,고속국도(재정),35
고라니,2020-07-18,고속국도(재정),55
고라니,2020-07-18,고속국도(재정),27
수달,2020-07-18,고속국도(재정),12
너구리,2020-07-19,고속국도(재정),12
고양이,2020-07-19,고속국도(재정),12
너구리,2020-07-19,고속국도(재정),35
멧돼지,2020-07-19,고속국도(재정),45
개,2020-07-19,고속국도(재정),20
고라니,2020-07-19,고속국도(재정),1
고라니,2020-07-19,고속국도(재정),30
고라니,2020-07-20,고속국도(재정),151
개,2020-07-20,고속국도(재정),110
멧돼지,2020-07-20,고속국도(재정),151
고라니,2020-07-20,고속국도(재정),45
수리부엉이,2020-07-20,고속국도(재정),60
고라니,2020-07-21,고속국도(재정),50
고라니,2020-07-21,고속국도(재정),55
고라니,2020-07-22,고속국도(재정),10
고라니,2020-07-22,고속국도(재정),평택제천고속도로
오소리,2020-07-22,고속국도(재정),평택제천고속도로
고라니,2020-07-24,고속국도(재정),37
고라니,2020-07-25,고속국도(재정),35
고라니,2020-07-25,고속국도(재정),55
멧돼지,2020-07-26,고속국도(재정),10
고라니,2020-07-27,고속국도(재정),251
고라니,2020-07-27,고속국도(재정),37
노루,2020-07-27,고속국도(재정),50
고라니,2020-07-28,고속국도(재정),1
고라니,2020-07-28,고속국도(재정),30
고양이,2020-07-28,고속국도(재정),55
고라니,2020-07-28,고속국도(재정),40
수달,2020-07-28,고속국도(재정),15
고라니,2020-07-29,고속국도(재정),25
고라니,2020-07-29,고속국도(재정),151
고라니,2020-07-29,고속국도(재정),60
고라니,2020-07-29,고속국도(재정),35
새매,2020-07-30,고속국도(재정),12
고라니,2020-07-30,고속국도(재정),35
고라니,2020-07-31,고속국도(재정),1
고라니,2020-07-31,고속국도(재정),30
고라니,2020-07-31,고속국도(재정),10
고라니,2020-07-31,고속국도(재정),25
고라니,2020-08-01,고속국도(재정),1
고라니,2020-08-01,고속국도(재정),40
고라니,2020-08-01,고속국도(재정),35
고라니,2020-08-02,고속국도(재정),30
개,2020-08-02,고속국도(재정),35
고라니,2020-08-02,고속국도(재정),37
너구리,2020-08-03,고속국도(재정),27
개,2020-08-03,고속국도(재정),37
고라니,2020-08-04,고속국도(재정),55
너구리,2020-08-04,고속국도(재정),100
흰뺨검둥오리,2020-08-04,고속국도(재정),100
고양이,2020-08-04,고속국도(재정),100
고라니,2020-08-04,고속국도(재정),15
고양이,2020-08-05,고속국도(재정),110
개,2020-08-05,고속국도(재정),15
고양이,2020-08-05,고속국도(재정),100
개,2020-08-05,고속국도(재정),100
고양이,2020-08-05,고속국도(재정),120
고라니,2020-08-05,고속국도(재정),20
고양이,2020-08-06,고속국도(재정),100
너구리,2020-08-06,고속국도(재정),100
고라니,2020-08-07,고속국도(재정),55
고라니,2020-08-07,고속국도(재정),1
고라니,2020-08-07,고속국도(재정),12
고라니,2020-08-07,고속국도(재정),15
고라니,2020-08-07,고속국도(재정),65
고라니,2020-08-08,고속국도(재정),50
고라니,2020-08-09,고속국도(재정),55
고라니,2020-08-10,고속국도(재정),25
고라니,2020-08-11,고속국도(재정),27
고라니,2020-08-12,고속국도(재정),35
오소리,2020-08-12,고속국도(재정),30
