이정,X좌표값,Y좌표값
283.3,36.88764125,127.4755835
283.3,36.88764125,127.4755835
283.4,36.888542,127.4756204
283.4,36.888542,127.4756204
283.5,36.88944277,127.4756567
283.5,36.88944277,127.4756567
283.6,36.89034342,127.4756952
283.6,36.89034342,127.4756952
283.7,36.89124418,127.4757319
283.7,36.89124418,127.4757319
283.8,36.89214494,127.4757685
283.8,36.89214494,127.4757685
283.9,36.8930457,127.4758051
283.9,36.8930457,127.4758051
284.0,36.89394645,127.4758419
284.0,36.89394645,127.4758419
284.1,36.8948472,127.4758787
284.1,36.8948472,127.4758787
284.2,36.89574795,127.4759158
284.2,36.89574795,127.4759158
284.3,36.89664872,127.475952
284.3,36.89664872,127.475952
284.4,36.89754944,127.4759893
284.4,36.89754944,127.4759893
284.5,36.89845022,127.4760251
284.5,36.89845022,127.4760251
284.6,36.89935102,127.4760601
284.6,36.89935102,127.4760601
284.7,36.90025185,127.4760934
284.7,36.90025185,127.4760934
284.8,36.90115264,127.4761288
284.8,36.90115264,127.4761288
284.9,36.90205331,127.4761677
284.9,36.90205331,127.4761677
285.0,36.90295423,127.4761971
285.0,36.90295423,127.4761971
285.1,36.90385497,127.4762344
285.1,36.90385497,127.4762344
285.2,36.90475573,127.4762707
285.2,36.90475573,127.4762707
285.3,36.9056564,127.4763102
285.3,36.9056564,127.4763102
285.4,36.9065571,127.4763491
285.4,36.9065571,127.4763491
285.5,36.90745783,127.4763863
285.5,36.90745783,127.4763863
285.6,36.9083585,127.4764254
285.6,36.9083585,127.4764254
285.7,36.9092595,127.4764511
285.7,36.9092595,127.4764511
285.8,36.91016021,127.476489
285.8,36.91016021,127.476489
285.9,36.91106101,127.4765238
285.9,36.91106101,127.4765238
286.0,36.91196165,127.4765642
286.0,36.91196165,127.4765642
286.1,36.91286236,127.4766024
286.1,36.91286236,127.4766024
286.2,36.91376298,127.4766414
286.2,36.91376298,127.4766414
286.3,36.91466372,127.4766777
286.3,36.91466372,127.4766777
286.4,36.91556422,127.4767193
286.4,36.91556422,127.4767193
286.5,36.91646502,127.476754
286.5,36.91646502,127.476754
286.6,36.91736587,127.4767864
286.6,36.91736587,127.4767864
286.7,36.91826665,127.4768223
286.7,36.91826665,127.4768223
286.8,36.91916742,127.4768584
286.8,36.91916742,127.4768584
286.9,36.92006819,127.476894
286.9,36.92006819,127.476894
287.0,36.92096902,127.4769265
287.0,36.92096902,127.4769265
287.1,36.92187008,127.4769223
287.1,36.92187008,127.4769223
287.2,36.92277053,127.4768773
287.2,36.92277053,127.4768773
287.3,36.92366951,127.4767983
287.3,36.92366951,127.4767983
287.4,36.92456584,127.4766818
287.4,36.92456584,127.4766818
287.5,36.92545875,127.4765302
287.5,36.92545875,127.4765302
287.6,36.92634771,127.4763458
287.6,36.92634771,127.4763458
287.7,36.92723387,127.4761416
287.7,36.92723387,127.4761416
287.8,36.92811967,127.4759349
287.8,36.92811967,127.4759349
287.9,36.92900485,127.4757244
287.9,36.92900485,127.4757244
288.0,36.9298904,127.4755166
288.0,36.9298904,127.4755166
288.1,36.93077648,127.4753116
288.1,36.93077648,127.4753116
288.2,36.9316625,127.4751062
288.2,36.9316625,127.4751062
288.3,36.93254842,127.4749002
288.3,36.93254842,127.4749002
288.4,36.9334342,127.4746932
288.4,36.9334342,127.4746932
288.5,36.93431992,127.4744858
288.5,36.93431992,127.4744858
288.6,36.93520601,127.4742808
288.6,36.93520601,127.4742808
288.7,36.93609195,127.4740749
288.7,36.93609195,127.4740749
288.8,36.93697693,127.4738634
288.8,36.93697693,127.4738634
288.9,36.93786317,127.4736595
288.9,36.93786317,127.4736595
289.0,36.93874884,127.4734517
289.0,36.93874884,127.4734517
289.1,36.93963525,127.473249
289.1,36.93963525,127.473249
289.2,36.94052097,127.4730416
289.2,36.94052097,127.4730416
289.3,36.94140693,127.4728358
289.3,36.94140693,127.4728358
289.4,36.9422929,127.47263
289.4,36.9422929,127.47263
289.5,36.94317908,127.4724257
289.5,36.94317908,127.4724257
289.6,36.94406509,127.4722202
289.6,36.94406509,127.4722202
289.7,36.94495078,127.4720126
289.7,36.94495078,127.4720126
289.8,36.94583658,127.4718057
289.8,36.94583658,127.4718057
289.9,36.94672437,127.4716132
289.9,36.94672437,127.4716132
290.0,36.9476101,127.4714058
290.0,36.9476101,127.4714058
290.1,36.94849584,127.4711985
290.1,36.94849584,127.4711985
290.2,36.94938159,127.4709913
290.2,36.94938159,127.4709913
290.3,36.95026717,127.4707829
290.3,36.95026717,127.4707829
290.4,36.9511522,127.4705723
290.4,36.9511522,127.4705723
290.5,36.95203804,127.4703656
290.5,36.95203804,127.4703656
290.6,36.95292384,127.4701587
290.6,36.95292384,127.4701587
290.7,36.95380975,127.4699526
290.7,36.95380975,127.4699526
290.8,36.95469606,127.4697491
290.8,36.95469606,127.4697491
290.9,36.95558247,127.4695463
290.9,36.95558247,127.4695463
291.0,36.95646907,127.4693448
291.0,36.95646907,127.4693448
291.1,36.9573545,127.4691355
291.1,36.9573545,127.4691355
291.2,36.95823998,127.4689266
291.2,36.95823998,127.4689266
291.3,36.95912616,127.4687222
291.3,36.95912616,127.4687222
291.4,36.96001218,127.4685168
291.4,36.96001218,127.4685168
291.5,36.96089821,127.4683114
291.5,36.96089821,127.4683114
291.6,36.96178425,127.4681061
291.6,36.96178425,127.4681061
291.7,36.96267021,127.4679002
291.7,36.96267021,127.4679002
291.8,36.96355664,127.4676975
291.8,36.96355664,127.4676975
291.9,36.96444288,127.4674936
291.9,36.96444288,127.4674936
292.0,36.96532863,127.4672864
292.0,36.96532863,127.4672864
292.1,36.96621515,127.4670845
292.1,36.96621515,127.4670845
292.2,36.96710369,127.4668969
292.2,36.96710369,127.4668969
292.3,36.96799614,127.466742
292.3,36.96799614,127.466742
292.4,36.96889494,127.4666623
292.4,36.96889494,127.4666623
292.5,36.96979594,127.4666716
292.5,36.96979594,127.4666716
292.6,36.97069474,127.4667517
292.6,36.97069474,127.4667517
292.7,36.97158742,127.4669048
292.7,36.97158742,127.4669048
292.8,36.97246811,127.4671407
292.8,36.97246811,127.4671407
292.9,36.97333846,127.4674319
292.9,36.97333846,127.4674319
293.0,36.97420098,127.4677574
293.0,36.97420098,127.4677574
293.1,36.97505722,127.4681077
293.1,36.97505722,127.4681077
293.2,36.97591305,127.4684597
293.2,36.97591305,127.4684597
293.3,36.97677099,127.4688035
293.3,36.97677099,127.4688035
293.4,36.97763012,127.4691428
293.4,36.97763012,127.4691428
293.5,36.9784872,127.4694901
293.5,36.9784872,127.4694901
293.6,36.97934362,127.4698399
293.6,36.97934362,127.4698399
293.7,36.98020086,127.4701865
293.7,36.98020086,127.4701865
293.8,36.98105831,127.4705323
293.8,36.98105831,127.4705323
293.9,36.9819149,127.4708815
293.9,36.9819149,127.4708815
294.0,36.98277131,127.4712313
294.0,36.98277131,127.4712313
294.1,36.98362773,127.4715811
294.1,36.98362773,127.4715811
294.2,36.98448415,127.4719309
294.2,36.98448415,127.4719309
294.3,36.98534055,127.4722808
294.3,36.98534055,127.4722808
294.4,36.98619682,127.4726312
294.4,36.98619682,127.4726312
294.5,36.98705188,127.4729861
294.5,36.98705188,127.4729861
294.6,36.98790759,127.4733386
294.6,36.98790759,127.4733386
294.7,36.98876414,127.473688
294.7,36.98876414,127.473688
294.8,36.98962082,127.4740368
294.8,36.98962082,127.4740368
294.9,36.99047749,127.4743856
294.9,36.99047749,127.4743856
295.0,36.99133404,127.474735
295.0,36.99133404,127.474735
295.1,36.99219029,127.4750855
295.1,36.99219029,127.4750855
295.2,36.9930474,127.4754326
295.2,36.9930474,127.4754326
295.3,36.99390453,127.4757798
295.3,36.99390453,127.4757798
295.4,36.99476129,127.4761283
295.4,36.99476129,127.4761283
295.5,36.99561843,127.4764754
295.5,36.99561843,127.4764754
295.6,36.99647599,127.4768209
295.6,36.99647599,127.4768209
295.7,36.99733299,127.4771685
295.7,36.99733299,127.4771685
295.8,36.99819598,127.4774919
295.8,36.99819598,127.4774919
295.9,36.99906724,127.4777787
295.9,36.99906724,127.4777787
296.0,36.9999472,127.4780205
296.0,36.9999472,127.4780205
296.1,37.00083222,127.4782325
296.1,37.00083222,127.4782325
296.2,37.00171892,127.478433
296.2,37.00171892,127.478433
296.3,37.00260519,127.4786368
296.3,37.00260519,127.4786368
296.4,37.00349186,127.4788378
296.4,37.00349186,127.4788378
296.5,37.00437791,127.4790427
296.5,37.00437791,127.4790427
296.6,37.00526495,127.4792413
296.6,37.00526495,127.4792413
296.7,37.00615221,127.4794382
296.7,37.00615221,127.4794382
296.8,37.00703911,127.4796376
296.8,37.00703911,127.4796376
296.9,37.00792598,127.4798371
296.9,37.00792598,127.4798371
297.0,37.00881232,127.4800405
297.0,37.00881232,127.4800405
297.1,37.00969955,127.4802377
297.1,37.00969955,127.4802377
297.2,37.01058624,127.4804385
297.2,37.01058624,127.4804385
297.3,37.01147266,127.4806411
297.3,37.01147266,127.4806411
297.4,37.01235936,127.4808417
297.4,37.01235936,127.4808417
297.5,37.01324583,127.481044
297.5,37.01324583,127.481044
297.6,37.01413281,127.481243
297.6,37.01413281,127.481243
297.7,37.01502009,127.4814399
297.7,37.01502009,127.4814399
297.8,37.01590711,127.4816385
297.8,37.01590711,127.4816385
297.9,37.01679425,127.4818364
297.9,37.01679425,127.4818364
298.0,37.01768146,127.4820338
298.0,37.01768146,127.4820338
298.1,37.01856761,127.4822382
298.1,37.01856761,127.4822382
298.2,37.01945642,127.4824241
298.2,37.01945642,127.4824241
298.3,37.02034505,127.482611
298.3,37.02034505,127.482611
298.4,37.02123595,127.4827791
298.4,37.02123595,127.4827791
298.5,37.02213147,127.4829031
298.5,37.02213147,127.4829031
298.6,37.02303143,127.4829606
298.6,37.02303143,127.4829606
298.7,37.02393254,127.4829678
298.7,37.02393254,127.4829678
298.8,37.02483252,127.4829131
298.8,37.02483252,127.4829131
298.9,37.0257296,127.4828081
298.9,37.0257296,127.4828081
299.0,37.02662039,127.4826399
299.0,37.02662039,127.4826399
299.1,37.02750484,127.4824245
299.1,37.02750484,127.4824245
299.2,37.02838492,127.4821827
299.2,37.02838492,127.4821827
299.3,37.02926327,127.4819312
299.3,37.02926327,127.4819312
299.4,37.03014157,127.4816795
299.4,37.03014157,127.4816795
299.5,37.03101715,127.4814135
299.5,37.03101715,127.4814135
299.6,37.03189303,127.481149
299.6,37.03189303,127.481149
299.7,37.03277033,127.480892
299.7,37.03277033,127.480892
299.8,37.0336482,127.4806381
299.8,37.0336482,127.4806381
299.9,37.03452473,127.4803769
299.9,37.03452473,127.4803769
300.0,37.03540103,127.4801145
300.0,37.03540103,127.4801145
300.1,37.03627758,127.4798533
300.1,37.03627758,127.4798533
300.2,37.03715489,127.4795961
300.2,37.03715489,127.4795961
300.3,37.03803142,127.4793348
300.3,37.03803142,127.4793348
300.4,37.03890875,127.4790778
300.4,37.03890875,127.4790778
300.5,37.03978559,127.4788181
300.5,37.03978559,127.4788181
300.6,37.04066349,127.4785641
300.6,37.04066349,127.4785641
300.7,37.04153977,127.4783015
300.7,37.04153977,127.4783015
300.8,37.04241735,127.4780457
300.8,37.04241735,127.4780457
300.9,37.04329493,127.47779
300.9,37.04329493,127.47779
301.0,37.04417481,127.4775469
301.0,37.04417481,127.4775469
301.1,37.04505723,127.4773185
301.1,37.04505723,127.4773185
301.2,37.04594188,127.4771041
301.2,37.04594188,127.4771041
301.3,37.04682852,127.4769029
301.3,37.04682852,127.4769029
301.4,37.04771629,127.4767095
301.4,37.04771629,127.4767095
301.5,37.04860391,127.4765149
301.5,37.04860391,127.4765149
301.6,37.04949069,127.4763146
301.6,37.04949069,127.4763146
301.7,37.05037766,127.4761155
301.7,37.05037766,127.4761155
301.8,37.05126463,127.4759163
301.8,37.05126463,127.4759163
301.9,37.05215156,127.4757169
301.9,37.05215156,127.4757169
302.0,37.05303871,127.4755191
302.0,37.05303871,127.4755191
302.1,37.05392643,127.4753253
302.1,37.05392643,127.4753253
302.2,37.05481424,127.4751321
302.2,37.05481424,127.4751321
302.3,37.05570111,127.4749323
302.3,37.05570111,127.4749323
302.4,37.05658726,127.4747279
302.4,37.05658726,127.4747279
302.5,37.05747419,127.4745285
302.5,37.05747419,127.4745285
302.6,37.05836116,127.4743294
302.6,37.05836116,127.4743294
302.7,37.05924779,127.474128
302.7,37.05924779,127.474128
302.8,37.06013496,127.4739305
302.8,37.06013496,127.4739305
302.9,37.06102234,127.4737345
302.9,37.06102234,127.4737345
303.0,37.0619074,127.4735229
303.0,37.0619074,127.4735229
303.1,37.06278859,127.4732873
303.1,37.06278859,127.4732873
303.2,37.06366102,127.4730063
303.2,37.06366102,127.4730063
303.3,37.0645199,127.4726663
303.3,37.0645199,127.4726663
303.4,37.06536541,127.4722781
303.4,37.06536541,127.4722781
303.5,37.06619838,127.4718494
303.5,37.06619838,127.4718494
303.6,37.06700238,127.4713418
303.6,37.06700238,127.4713418
303.7,37.06779079,127.4707974
303.7,37.06779079,127.4707974
303.8,37.06855873,127.470209
303.8,37.06855873,127.470209
303.9,37.06930496,127.4695787
303.9,37.06930496,127.4695787
304.0,37.07005065,127.4689476
304.0,37.07005065,127.4689476
304.1,37.0707919,127.4683079
304.1,37.0707919,127.4683079
304.2,37.07153266,127.4676674
304.2,37.07153266,127.4676674
304.3,37.07227125,127.467023
304.3,37.07227125,127.467023
304.4,37.07301162,127.4663817
304.4,37.07301162,127.4663817
304.5,37.07375197,127.4657404
304.5,37.07375197,127.4657404
304.6,37.07449298,127.4651003
304.6,37.07449298,127.4651003
304.7,37.07523362,127.4644595
304.7,37.07523362,127.4644595
304.8,37.0759735,127.4638173
304.8,37.0759735,127.4638173
304.9,37.07671331,127.463175
304.9,37.07671331,127.463175
305.0,37.07745194,127.4625306
305.0,37.07745194,127.4625306
305.1,37.07819246,127.4618895
305.1,37.07819246,127.4618895
305.2,37.07893314,127.4612488
305.2,37.07893314,127.4612488
305.3,37.07967357,127.4606076
305.3,37.07967357,127.4606076
305.4,37.08041545,127.459969
305.4,37.08041545,127.459969
305.5,37.08115462,127.4593255
305.5,37.08115462,127.4593255
305.6,37.08189665,127.4586872
305.6,37.08189665,127.4586872
305.7,37.08263607,127.4580441
305.7,37.08263607,127.4580441
305.8,37.08337306,127.4573967
305.8,37.08337306,127.4573967
305.9,37.08410966,127.4567487
305.9,37.08410966,127.4567487
306.0,37.08485264,127.4561122
306.0,37.08485264,127.4561122
306.1,37.0855934,127.4554716
306.1,37.0855934,127.4554716
306.2,37.08633449,127.4548315
306.2,37.08633449,127.4548315
306.3,37.08707622,127.4541926
306.3,37.08707622,127.4541926
306.4,37.08782027,127.4535581
306.4,37.08782027,127.4535581
306.5,37.08856513,127.4529249
306.5,37.08856513,127.4529249
306.6,37.08930729,127.4522867
306.6,37.08930729,127.4522867
306.7,37.09004224,127.4516363
306.7,37.09004224,127.4516363
306.8,37.09078123,127.4509923
306.8,37.09078123,127.4509923
306.9,37.09152146,127.4503508
306.9,37.09152146,127.4503508
307.0,37.09226186,127.4497092
307.0,37.09226186,127.4497092
307.1,37.09300116,127.4490659
307.1,37.09300116,127.4490659
307.2,37.0937446,127.4484293
307.2,37.0937446,127.4484293
307.3,37.09450209,127.4478155
307.3,37.09450209,127.4478155
307.4,37.09528916,127.4472596
307.4,37.09528916,127.4472596
307.5,37.0961067,127.4467904
307.5,37.0961067,127.4467904
307.6,37.09695309,127.4464054
307.6,37.09695309,127.4464054
307.7,37.09782334,127.4461147
307.7,37.09782334,127.4461147
307.8,37.09870944,127.4459114
307.8,37.09870944,127.4459114
307.9,37.09960559,127.4457953
307.9,37.09960559,127.4457953
308.0,37.10050527,127.4457325
308.0,37.10050527,127.4457325
308.1,37.10140567,127.4456851
308.1,37.10140567,127.4456851
308.2,37.10230613,127.4456392
308.2,37.10230613,127.4456392
308.3,37.10320656,127.4455923
308.3,37.10320656,127.4455923
308.4,37.10410709,127.4455487
308.4,37.10410709,127.4455487
308.5,37.10500762,127.4455051
308.5,37.10500762,127.4455051
308.6,37.10590811,127.4454601
308.6,37.10590811,127.4454601
308.7,37.10680848,127.4454119
308.7,37.10680848,127.4454119
308.8,37.107709,127.4453679
308.8,37.107709,127.4453679
308.9,37.1086095,127.4453233
308.9,37.1086095,127.4453233
309.0,37.10951006,127.4452808
309.0,37.10951006,127.4452808
309.1,37.11041049,127.445234
309.1,37.11041049,127.445234
309.2,37.11131105,127.4451912
309.2,37.11131105,127.4451912
309.3,37.11221165,127.4451501
309.3,37.11221165,127.4451501
309.4,37.11311221,127.4451077
309.4,37.11311221,127.4451077
309.5,37.11401269,127.4450624
309.5,37.11401269,127.4450624
309.6,37.11491292,127.4450107
309.6,37.11491292,127.4450107
309.7,37.11581326,127.4449615
309.7,37.11581326,127.4449615
309.8,37.11671359,127.4449121
309.8,37.11671359,127.4449121
309.9,37.11761411,127.4448681
309.9,37.11761411,127.4448681
310.0,37.1185146,127.4448232
310.0,37.1185146,127.4448232
310.1,37.11941526,127.4447842
310.1,37.11941526,127.4447842
310.2,37.12031592,127.4447451
310.2,37.12031592,127.4447451
310.3,37.1212154,127.4446767
310.3,37.1212154,127.4446767
310.4,37.12211342,127.4445886
310.4,37.12211342,127.4445886
310.5,37.12300857,127.4444591
310.5,37.12300857,127.4444591
310.6,37.12389845,127.4442815
310.6,37.12389845,127.4442815
310.7,37.12478404,127.4440729
310.7,37.12478404,127.4440729
310.8,37.12566715,127.4438486
310.8,37.12566715,127.4438486
310.9,37.12655024,127.4436241
310.9,37.12655024,127.4436241
311.0,37.12743485,127.4434092
311.0,37.12743485,127.4434092
311.1,37.12831776,127.4431838
311.1,37.12831776,127.4431838
311.2,37.12920108,127.4429607
311.2,37.12920108,127.4429607
311.3,37.13008458,127.4427387
311.3,37.13008458,127.4427387
311.4,37.13096787,127.4425154
311.4,37.13096787,127.4425154
311.5,37.13185093,127.4422907
311.5,37.13185093,127.4422907
311.6,37.1327344,127.4420685
311.6,37.1327344,127.4420685
311.7,37.13361772,127.4418454
311.7,37.13361772,127.4418454
311.8,37.13450117,127.441623
311.8,37.13450117,127.441623
311.9,37.13538469,127.4414011
311.9,37.13538469,127.4414011
312.0,37.13626805,127.4411784
312.0,37.13626805,127.4411784
312.1,37.13715162,127.4409568
312.1,37.13715162,127.4409568
312.2,37.1380359,127.4407397
312.2,37.1380359,127.4407397
312.3,37.13891876,127.4405138
312.3,37.13891876,127.4405138
312.4,37.13980207,127.4402906
312.4,37.13980207,127.4402906
312.5,37.14068643,127.440074
312.5,37.14068643,127.440074
312.6,37.14156994,127.4398521
312.6,37.14156994,127.4398521
312.7,37.14245209,127.4396219
312.7,37.14245209,127.4396219
312.8,37.14333505,127.4393969
312.8,37.14333505,127.4393969
312.9,37.14421935,127.4391802
312.9,37.14421935,127.4391802
313.0,37.14510918,127.4390031
313.0,37.14510918,127.4390031
313.1,37.14600366,127.4388672
313.1,37.14600366,127.4388672
313.2,37.14690223,127.4387827
313.2,37.14690223,127.4387827
313.3,37.14780311,127.438766
313.3,37.14780311,127.438766
313.4,37.14870402,127.4387925
313.4,37.14870402,127.4387925
313.5,37.14960348,127.4388613
313.5,37.14960348,127.4388613
313.6,37.15050137,127.4389547
313.6,37.15050137,127.4389547
313.7,37.1514005,127.439031
313.7,37.1514005,127.439031
313.8,37.1522997,127.4391058
313.8,37.1522997,127.4391058
313.9,37.15319894,127.4391802
313.9,37.15319894,127.4391802
314.0,37.15409814,127.4392551
314.0,37.15409814,127.4392551
314.1,37.15499722,127.4393324
314.1,37.15499722,127.4393324
314.2,37.15589627,127.4394102
314.2,37.15589627,127.4394102
314.3,37.15679512,127.4394913
314.3,37.15679512,127.4394913
314.4,37.15769353,127.439573
314.4,37.15769353,127.439573
314.5,37.15859256,127.439651
314.5,37.15859256,127.439651
314.6,37.15949163,127.4397283
314.6,37.15949163,127.4397283
314.7,37.16039082,127.4398035
314.7,37.16039082,127.4398035
314.8,37.16129,127.439879
314.8,37.16129,127.439879
314.9,37.1621889,127.4399591
314.9,37.1621889,127.4399591
315.0,37.16308804,127.4400352
315.0,37.16308804,127.4400352
315.1,37.16398756,127.4401037
315.1,37.16398756,127.4401037
315.2,37.16488672,127.4401786
315.2,37.16488672,127.4401786
315.3,37.1657857,127.4402577
315.3,37.1657857,127.4402577
315.4,37.1666848,127.4403346
315.4,37.1666848,127.4403346
315.5,37.16758398,127.4404099
315.5,37.16758398,127.4404099
315.6,37.16848308,127.4404865
315.6,37.16848308,127.4404865
315.7,37.16938222,127.4405626
315.7,37.16938222,127.4405626
315.8,37.17028111,127.4406431
315.8,37.17028111,127.4406431
315.9,37.1711797,127.4407283
315.9,37.1711797,127.4407283
316.0,37.17207804,127.4408165
316.0,37.17207804,127.4408165
316.1,37.17297685,127.4408982
316.1,37.17297685,127.4408982
316.2,37.17387595,127.4409748
316.2,37.17387595,127.4409748
316.3,37.17477584,127.4410345
316.3,37.17477584,127.4410345
316.4,37.17567575,127.4410938
316.4,37.17567575,127.4410938
316.5,37.17657613,127.4411388
316.5,37.17657613,127.4411388
316.6,37.17747686,127.4411738
316.6,37.17747686,127.4411738
316.7,37.17837774,127.4412014
316.7,37.17837774,127.4412014
316.8,37.17927343,127.4412314
316.8,37.17927343,127.4412314
316.9,37.18017423,127.4412568
316.9,37.18017423,127.4412568
317.0,37.18107503,127.4412823
317.0,37.18107503,127.4412823
317.1,37.18197583,127.4413077
317.1,37.18197583,127.4413077
317.2,37.18287664,127.4413331
317.2,37.18287664,127.4413331
317.3,37.18377744,127.4413585
317.3,37.18377744,127.4413585
317.4,37.18467824,127.441384
317.4,37.18467824,127.441384
317.5,37.18557901,127.4414105
317.5,37.18557901,127.4414105
317.6,37.18647922,127.4414579
317.6,37.18647922,127.4414579
317.7,37.18737821,127.4415333
317.7,37.18737821,127.4415333
317.8,37.1882754,127.4416369
317.8,37.1882754,127.4416369
317.9,37.18917024,127.4417684
317.9,37.18917024,127.4417684
318.0,37.19006219,127.4419277
318.0,37.19006219,127.4419277
318.1,37.19095838,127.4420905
318.1,37.19095838,127.4420905
318.2,37.19185048,127.4422491
318.2,37.19185048,127.4422491
318.3,37.19274084,127.4424222
318.3,37.19274084,127.4424222
318.4,37.19363078,127.4425987
318.4,37.19363078,127.4425987
318.5,37.19452183,127.4427672
318.5,37.19452183,127.4427672
318.6,37.19541296,127.4429351
318.6,37.19541296,127.4429351
318.7,37.19630399,127.4431039
318.7,37.19630399,127.4431039
318.8,37.19719459,127.443276
318.8,37.19719459,127.443276
318.9,37.1980848,127.4434513
318.9,37.1980848,127.4434513
319.0,37.19897569,127.4436212
319.0,37.19897569,127.4436212
319.1,37.19986755,127.4437817
319.1,37.19986755,127.4437817
319.2,37.20076458,127.4438882
319.2,37.20076458,127.4438882
319.3,37.20166498,127.443931
319.3,37.20166498,127.443931
319.4,37.20256566,127.4439023
319.4,37.20256566,127.4439023
319.5,37.20346293,127.4437999
319.5,37.20346293,127.4437999
319.6,37.2043536,127.4436304
319.6,37.2043536,127.4436304
319.7,37.20523145,127.4433777
319.7,37.20523145,127.4433777
319.8,37.20609571,127.4430595
319.8,37.20609571,127.4430595
319.9,37.20693979,127.4426655
319.9,37.20693979,127.4426655
320.0,37.20776468,127.4422137
320.0,37.20776468,127.4422137
320.1,37.20856094,127.4416866
320.1,37.20856094,127.4416866
320.2,37.2093299,127.4410992
320.2,37.2093299,127.4410992
320.3,37.21008719,127.4404887
320.3,37.21008719,127.4404887
320.4,37.21083191,127.4398546
320.4,37.21083191,127.4398546
320.5,37.2115767,127.4392202
320.5,37.2115767,127.4392202
320.6,37.21232175,127.4385864
320.6,37.21232175,127.4385864
320.7,37.21306615,127.4379513
320.7,37.21306615,127.4379513
320.8,37.21381051,127.4373161
320.8,37.21381051,127.4373161
320.9,37.21455568,127.4366824
320.9,37.21455568,127.4366824
321.0,37.21530085,127.4360487
321.0,37.21530085,127.4360487
321.1,37.21604601,127.435415
321.1,37.21604601,127.435415
321.2,37.21679117,127.4347812
321.2,37.21679117,127.4347812
321.3,37.21753632,127.4341475
321.3,37.21753632,127.4341475
321.4,37.21828147,127.4335137
321.4,37.21828147,127.4335137
321.5,37.21902662,127.4328799
321.5,37.21902662,127.4328799
321.6,37.21979068,127.4322834
321.6,37.21979068,127.4322834
321.7,37.22058486,127.4317514
321.7,37.22058486,127.4317514
321.8,37.22140636,127.4312887
321.8,37.22140636,127.4312887
321.9,37.22225039,127.4308941
321.9,37.22225039,127.4308941
322.0,37.22311676,127.4305851
322.0,37.22311676,127.4305851
322.1,37.22399032,127.4303083
322.1,37.22399032,127.4303083
322.2,37.22486761,127.4300505
322.2,37.22486761,127.4300505
322.3,37.22574557,127.4297963
322.3,37.22574557,127.4297963
322.4,37.22662521,127.4295525
322.4,37.22662521,127.4295525
322.5,37.22750324,127.429299
322.5,37.22750324,127.429299
322.6,37.22838067,127.4290421
322.6,37.22838067,127.4290421
322.7,37.22925678,127.4287783
322.7,37.22925678,127.4287783
322.8,37.23013236,127.4285115
322.8,37.23013236,127.4285115
322.9,37.2310129,127.4282717
322.9,37.2310129,127.4282717
323.0,37.23189246,127.4280264
323.0,37.23189246,127.4280264
323.1,37.23276963,127.4277682
323.1,37.23276963,127.4277682
323.2,37.23364819,127.4275168
323.2,37.23364819,127.4275168
323.3,37.23452558,127.427261
323.3,37.23452558,127.427261
323.4,37.23540385,127.4270077
323.4,37.23540385,127.4270077
323.5,37.23628005,127.4267435
323.5,37.23628005,127.4267435
323.6,37.2371587,127.4264931
323.6,37.2371587,127.4264931
323.7,37.23803836,127.4262479
323.7,37.23803836,127.4262479
323.8,37.23891958,127.4260126
323.8,37.23891958,127.4260126
323.9,37.23979791,127.425761
323.9,37.23979791,127.425761
324.0,37.24067584,127.4255073
324.0,37.24067584,127.4255073
324.1,37.24155235,127.4252453
324.1,37.24155235,127.4252453
324.2,37.24242737,127.4249775
324.2,37.24242737,127.4249775
324.3,37.24330336,127.4247143
324.3,37.24330336,127.4247143
324.4,37.24417436,127.4244255
324.4,37.24417436,127.4244255
324.5,37.24503254,127.4240819
324.5,37.24503254,127.4240819
324.6,37.2458725,127.423674
324.6,37.2458725,127.423674
324.7,37.24669159,127.4232044
324.7,37.24669159,127.4232044
324.8,37.24747827,127.4226554
324.8,37.24747827,127.4226554
324.9,37.2482358,127.4220451
324.9,37.2482358,127.4220451
325.0,37.24895724,127.4213702
325.0,37.24895724,127.4213702
325.1,37.24965067,127.4206504
325.1,37.24965067,127.4206504
325.2,37.25030622,127.4198783
325.2,37.25030622,127.4198783
325.3,37.25092249,127.4190559
325.3,37.25092249,127.4190559
325.4,37.25152178,127.418214
325.4,37.25152178,127.418214
325.5,37.25211397,127.4173643
325.5,37.25211397,127.4173643
325.6,37.25270404,127.4165123
325.6,37.25270404,127.4165123
325.7,37.25332193,127.4156919
325.7,37.25332193,127.4156919
325.8,37.25397317,127.414913
325.8,37.25397317,127.414913
325.9,37.25465801,127.4141804
325.9,37.25465801,127.4141804
326.0,37.25538405,127.4135131
326.0,37.25538405,127.4135131
326.1,37.25613155,127.4128836
326.1,37.25613155,127.4128836
326.2,37.25690055,127.4122959
326.2,37.25690055,127.4122959
326.3,37.25767486,127.4117191
326.3,37.25767486,127.4117191
326.4,37.25844815,127.4111403
326.4,37.25844815,127.4111403
326.5,37.25920454,127.4105276
326.5,37.25920454,127.4105276
326.6,37.25993807,127.409873
326.6,37.25993807,127.409873
326.7,37.26064434,127.4091728
326.7,37.26064434,127.4091728
326.8,37.26133757,127.4084524
326.8,37.26133757,127.4084524
326.9,37.26202297,127.4077204
326.9,37.26202297,127.4077204
327.0,37.26270928,127.4069896
327.0,37.26270928,127.4069896
327.1,37.26339616,127.4062597
327.1,37.26339616,127.4062597
327.2,37.26408081,127.4055266
